cruise,ship,haul,collection,latitude,longitude,stop_latitude,stop_longitude,time,haulback_time,surface_temp,surface_temp_method,ship_spd_through_water,itis_tsn,scientific_name,subsample_count,subsample_weight,remaining_weight
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,159636,Pyrosoma atlanticum,22,0.049,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,172412,Scomber japonicus,4,1.588,NaN
201304,OS,34,2971,32.9458,-121.146,32.9493,-121.1105,2013-04-28T03:44:00Z,2013-04-28T04:14:00Z,14.3,"TSG            ",4.5,166705,Sebastes,1,0.004,NaN
201304,OS,33,2970,33.6151,-120.7226,33.5885,-120.721,2013-04-27T07:21:00Z,2013-04-27T07:51:00Z,13.4,"TSG            ",4.8,166725,Sebastes jordani,1,0.002,NaN
201304,OS,33,2970,33.6151,-120.7226,33.5885,-120.721,2013-04-27T07:21:00Z,2013-04-27T07:51:00Z,13.4,"TSG            ",4.8,166722,Sebastes goodei,1,0.003,NaN
201304,OS,33,2970,33.6151,-120.7226,33.5885,-120.721,2013-04-27T07:21:00Z,2013-04-27T07:51:00Z,13.4,"TSG            ",4.8,166341,Trachipterus altivelis,19,1.26,NaN
201304,OS,33,2970,33.6151,-120.7226,33.5885,-120.721,2013-04-27T07:21:00Z,2013-04-27T07:51:00Z,13.4,"TSG            ",4.8,162673,Tarletonbeania crenularis,3,0.009,NaN
201304,OS,33,2970,33.6151,-120.7226,33.5885,-120.721,2013-04-27T07:21:00Z,2013-04-27T07:51:00Z,13.4,"TSG            ",4.8,172716,Citharichthys sordidus,5,0.005,NaN
201304,OS,34,2971,32.9458,-121.146,32.9493,-121.1105,2013-04-28T03:44:00Z,2013-04-28T04:14:00Z,14.3,"TSG            ",4.5,159636,Pyrosoma atlanticum,1,0.0075,NaN
201304,OS,33,2970,33.6151,-120.7226,33.5885,-120.721,2013-04-27T07:21:00Z,2013-04-27T07:51:00Z,13.4,"TSG            ",4.8,166754,Sebastes levis,1,0.003,NaN
201304,OS,33,2970,33.6151,-120.7226,33.5885,-120.721,2013-04-27T07:21:00Z,2013-04-27T07:51:00Z,13.4,"TSG            ",4.8,166733,Sebastes paucispinis,4,0.0155,NaN
201304,OS,34,2971,32.9458,-121.146,32.9493,-121.1105,2013-04-28T03:44:00Z,2013-04-28T04:14:00Z,14.3,"TSG            ",4.5,82401,Abraliopsis felis,1,0.001,NaN
201304,OS,33,2970,33.6151,-120.7226,33.5885,-120.721,2013-04-27T07:21:00Z,2013-04-27T07:51:00Z,13.4,"TSG            ",4.8,623871,Symbolophorus californiensis,1,0.009,NaN
201304,OS,33,2970,33.6151,-120.7226,33.5885,-120.721,2013-04-27T07:21:00Z,2013-04-27T07:51:00Z,13.4,"TSG            ",4.8,205738,Haliphron atlanticus,1,0.239,NaN
201304,OS,34,2971,32.9458,-121.146,32.9493,-121.1105,2013-04-28T03:44:00Z,2013-04-28T04:14:00Z,14.3,"TSG            ",4.5,76422,Corolla spectabilis,71,0.162,NaN
201304,OS,34,2971,32.9458,-121.146,32.9493,-121.1105,2013-04-28T03:44:00Z,2013-04-28T04:14:00Z,14.3,"TSG            ",4.5,53863,Pleurobrachia bachei,1,0.001,NaN
201304,OS,35,2972,33.0038,-120.9471,33.0073,-120.9165,2013-04-28T06:00:00Z,2013-04-28T06:30:00Z,14.2,"TSG            ",3.6,159636,Pyrosoma atlanticum,19,0.17,NaN
201304,OS,34,2971,32.9458,-121.146,32.9493,-121.1105,2013-04-28T03:44:00Z,2013-04-28T04:14:00Z,14.3,"TSG            ",4.5,172716,Citharichthys sordidus,1,0.001,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,82438,Moroteuthis robusta,1,0.129,NaN
201304,OS,35,2972,33.0038,-120.9471,33.0073,-120.9165,2013-04-28T06:00:00Z,2013-04-28T06:30:00Z,14.2,"TSG            ",3.6,82442,Onychoteuthis borealijaponicus,2,0.313,NaN
201304,OS,35,2972,33.0038,-120.9471,33.0073,-120.9165,2013-04-28T06:00:00Z,2013-04-28T06:30:00Z,14.2,"TSG            ",3.6,51483,Scyphozoa,1,0.13,NaN
201304,OS,34,2971,32.9458,-121.146,32.9493,-121.1105,2013-04-28T03:44:00Z,2013-04-28T04:14:00Z,14.3,"TSG            ",4.5,623871,Symbolophorus californiensis,7,0.026,NaN
201304,OS,35,2972,33.0038,-120.9471,33.0073,-120.9165,2013-04-28T06:00:00Z,2013-04-28T06:30:00Z,14.2,"TSG            ",3.6,82401,Abraliopsis felis,1,0.0025,NaN
201304,OS,35,2972,33.0038,-120.9471,33.0073,-120.9165,2013-04-28T06:00:00Z,2013-04-28T06:30:00Z,14.2,"TSG            ",3.6,76422,Corolla spectabilis,216,0.556,NaN
201304,OS,36,2973,33.059,-120.8466,33.0708,-120.817,2013-04-28T09:17:00Z,2013-04-28T09:47:00Z,14.2,"TSG            ",3.8,76422,Corolla spectabilis,107,0.248,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,82371,Doryteuthis (Loligo) opalescens,50,0.165,2.905
201304,OS,35,2972,33.0038,-120.9471,33.0073,-120.9165,2013-04-28T06:00:00Z,2013-04-28T06:30:00Z,14.2,"TSG            ",3.6,623871,Symbolophorus californiensis,3,0.012,NaN
201304,OS,35,2972,33.0038,-120.9471,33.0073,-120.9165,2013-04-28T06:00:00Z,2013-04-28T06:30:00Z,14.2,"TSG            ",3.6,159643,Salpida,1,0.01,NaN
201304,OS,36,2973,33.059,-120.8466,33.0708,-120.817,2013-04-28T09:17:00Z,2013-04-28T09:47:00Z,14.2,"TSG            ",3.8,82401,Abraliopsis felis,1,0.0025,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,76422,Corolla spectabilis,6,0.016,NaN
201304,OS,36,2973,33.059,-120.8466,33.0708,-120.817,2013-04-28T09:17:00Z,2013-04-28T09:47:00Z,14.2,"TSG            ",3.8,159643,Salpida,12,0.015,NaN
201304,OS,36,2973,33.059,-120.8466,33.0708,-120.817,2013-04-28T09:17:00Z,2013-04-28T09:47:00Z,14.2,"TSG            ",3.8,159636,Pyrosoma atlanticum,1,0.001,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,162766,Triphoturus mexicanus,30,0.018,NaN
201304,OS,38,2975,33.841,-119.4273,33.8376,-119.465,2013-04-29T07:39:00Z,2013-04-29T08:09:00Z,15.1,"TSG            ",3.0,159643,Salpida,9,0.032,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,172565,Peprilus simillimus,11,0.428,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,168586,Trachurus symmetricus,27,34.77,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,162247,Tactostoma macropus,4,0.0235,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,162097,Leuroglossus stilbius,20,0.113,0.505
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,162664,Stenobrachius leucopsarus,6,0.005,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,162274,Aristostomias scintillans,1,0.0015,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,205738,Haliphron atlanticus,5,1.015,NaN
201304,OS,38,2975,33.841,-119.4273,33.8376,-119.465,2013-04-29T07:39:00Z,2013-04-29T08:09:00Z,15.1,"TSG            ",3.0,159636,Pyrosoma atlanticum,NaN,5.58,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,202423,Animalia,NaN,0.0155,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,173414,Mola mola,1,6.14,NaN
201304,OS,37,2974,33.892,-119.2035,33.874,-119.2275,2013-04-29T04:14:00Z,2013-04-29T04:44:00Z,14.9,"TSG            ",3.0,623871,Symbolophorus californiensis,2,0.01,NaN
201304,OS,38,2975,33.841,-119.4273,33.8376,-119.465,2013-04-29T07:39:00Z,2013-04-29T08:09:00Z,15.1,"TSG            ",3.0,82578,Cranchia scabra,1,0.025,NaN
201304,OS,38,2975,33.841,-119.4273,33.8376,-119.465,2013-04-29T07:39:00Z,2013-04-29T08:09:00Z,15.1,"TSG            ",3.0,82371,Doryteuthis (Loligo) opalescens,28,0.113,5.66
201304,OS,38,2975,33.841,-119.4273,33.8376,-119.465,2013-04-29T07:39:00Z,2013-04-29T08:09:00Z,15.1,"TSG            ",3.0,76422,Corolla spectabilis,1,0.003,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,72856,Carinariidae,1,0.099,NaN
201304,OS,38,2975,33.841,-119.4273,33.8376,-119.465,2013-04-29T07:39:00Z,2013-04-29T08:09:00Z,15.1,"TSG            ",3.0,162097,Leuroglossus stilbius,3,0.01,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,161729,Sardinops sagax,3,0.457,NaN
201304,OS,38,2975,33.841,-119.4273,33.8376,-119.465,2013-04-29T07:39:00Z,2013-04-29T08:09:00Z,15.1,"TSG            ",3.0,166341,Trachipterus altivelis,2,0.0835,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,53863,Pleurobrachia bachei,1,0.0015,NaN
201304,OS,38,2975,33.841,-119.4273,33.8376,-119.465,2013-04-29T07:39:00Z,2013-04-29T08:09:00Z,15.1,"TSG            ",3.0,173414,Mola mola,1,4.32,NaN
201304,OS,38,2975,33.841,-119.4273,33.8376,-119.465,2013-04-29T07:39:00Z,2013-04-29T08:09:00Z,15.1,"TSG            ",3.0,168586,Trachurus symmetricus,4,5.06,NaN
201304,OS,38,2975,33.841,-119.4273,33.8376,-119.465,2013-04-29T07:39:00Z,2013-04-29T08:09:00Z,15.1,"TSG            ",3.0,172565,Peprilus simillimus,5,0.204,2.18
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,82418,Gonatus,9,0.0145,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,159643,Salpida,19,0.053,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,82371,Doryteuthis (Loligo) opalescens,5,0.005,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,76422,Corolla spectabilis,18,0.093,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,82442,Onychoteuthis borealijaponicus,1,0.0045,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,159636,Pyrosoma atlanticum,22,0.838,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,159632,Thaliacea,5,0.0055,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,82578,Cranchia scabra,1,0.0895,NaN
201304,OS,47,2984,32.8441,-120.023,32.8643,-120.0403,2013-05-02T08:08:00Z,2013-05-02T08:38:00Z,13.9,"TSG            ",3.5,166341,Trachipterus altivelis,2,0.062,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,205738,Haliphron atlanticus,1,0.0265,NaN
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,161729,Sardinops sagax,3,0.3135,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,159636,Pyrosoma atlanticum,18,0.56,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,161729,Sardinops sagax,4,0.5805,NaN
201304,OS,39,2976,33.2521,-119.9956,33.2336,-119.9631,2013-04-30T02:42:00Z,2013-04-30T03:12:00Z,13.4,"TSG            ",3.2,172717,Citharichthys stigmaeus,2,0.001,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,51337,Praya sp,1,0.004,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,159643,Salpida,71,0.133,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,82418,Gonatus,1,0.004,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,82401,Abraliopsis felis,5,0.006,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,76422,Corolla spectabilis,38,0.151,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,159636,Pyrosoma atlanticum,NaN,3.2,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,82578,Cranchia scabra,25,1.28,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,82442,Onychoteuthis borealijaponicus,10,0.039,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,159632,Thaliacea,18,0.199,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,82683,Argonauta argo,1,0.13,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,159632,Thaliacea,27,0.014,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,205738,Haliphron atlanticus,12,1.68,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,161828,Engraulis mordax,1,5.0E-4,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,173414,Mola mola,1,68.0,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,162664,Stenobrachius leucopsarus,7,0.009,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,162097,Leuroglossus stilbius,9,0.074,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,162766,Triphoturus mexicanus,18,0.025,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,162673,Tarletonbeania crenularis,14,0.018,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,53863,Pleurobrachia bachei,4,0.002,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,82678,Ocythoe tuberculata,1,0.04,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,623871,Symbolophorus californiensis,6,0.037,NaN
201304,OS,40,2977,33.0373,-119.9633,33.0081,-119.9631,2013-04-30T05:58:00Z,2013-04-30T06:28:00Z,13.2,"TSG            ",3.8,556231,Lechia pacifica (dislocata),1,0.008,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,76422,Corolla spectabilis,4,0.031,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,82442,Onychoteuthis borealijaponicus,3,0.011,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,82438,Moroteuthis robusta,2,0.52,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,82401,Abraliopsis felis,2,0.002,NaN
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,159636,Pyrosoma atlanticum,33,1.26,NaN
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,159643,Salpida,7,0.0355,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,166341,Trachipterus altivelis,13,0.5,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,162766,Triphoturus mexicanus,76,0.078,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,162097,Leuroglossus stilbius,29,0.184,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,159643,Salpida,12,0.018,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,162673,Tarletonbeania crenularis,1,0.005,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,162664,Stenobrachius leucopsarus,8,0.01,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,556231,Lechia pacifica (dislocata),1,0.005,NaN
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,82578,Cranchia scabra,2,0.14,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,172510,Icichthys lockingtoni,1,0.12,NaN
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,166705,Sebastes,2,5.0E-4,NaN
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,82401,Abraliopsis felis,3,0.005,0.036
201304,OS,41,2978,33.1135,-119.8695,33.135,-119.8478,2013-04-30T08:17:00Z,2013-04-30T08:47:00Z,13.9,"TSG            ",3.4,623871,Symbolophorus californiensis,6,0.03,NaN
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,82371,Doryteuthis (Loligo) opalescens,33,0.0745,0.543
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,76422,Corolla spectabilis,2,0.012,0.087
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,159636,Pyrosoma atlanticum,20,0.2935,3.58
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,159643,Salpida,10,0.0485,0.354
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,172565,Peprilus simillimus,4,0.181,NaN
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,172412,Scomber japonicus,4,1.0935,NaN
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,162097,Leuroglossus stilbius,6,0.045,0.328
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,161729,Sardinops sagax,34,5.09,NaN
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,162766,Triphoturus mexicanus,15,0.0155,0.113
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,162583,Diaphus spp.,1,0.001,0.007
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,623871,Symbolophorus californiensis,1,0.007,0.051
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,159632,Thaliacea,2,0.0935,NaN
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,205738,Haliphron atlanticus,1,0.52,NaN
201304,OS,42,2979,33.5593,-118.473,33.5658,-118.5085,2013-05-01T03:17:00Z,2013-05-01T03:47:00Z,17.1,"TSG            ",3.6,173414,Mola mola,1,40.0,NaN
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,82578,Cranchia scabra,4,0.1545,NaN
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,76422,Corolla spectabilis,1,0.0065,NaN
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,82401,Abraliopsis felis,6,0.0155,NaN
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,82371,Doryteuthis (Loligo) opalescens,20,0.0455,0.232
201304,OS,45,2982,32.6436,-120.0728,32.6126,-120.0731,2013-05-02T02:42:00Z,2013-05-02T03:12:00Z,14.2,"TSG            ",3.8,159636,Pyrosoma atlanticum,20,0.2895,1.2355
201304,OS,47,2984,32.8441,-120.023,32.8643,-120.0403,2013-05-02T08:08:00Z,2013-05-02T08:38:00Z,13.9,"TSG            ",3.5,162583,Diaphus spp.,1,5.0E-4,NaN
201304,OS,44,2981,33.5945,-118.6283,33.5843,-118.5936,2013-05-01T09:11:00Z,2013-05-01T09:41:00Z,16.7,"TSG            ",3.7,82442,Onychoteuthis borealijaponicus,1,0.01,NaN
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,162664,Stenobrachius leucopsarus,10,0.021,NaN
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,162274,Aristostomias scintillans,1,0.0025,NaN
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,162097,Leuroglossus stilbius,20,0.1195,0.92
201304,OS,44,2981,33.5945,-118.6283,33.5843,-118.5936,2013-05-01T09:11:00Z,2013-05-01T09:41:00Z,16.7,"TSG            ",3.7,82401,Abraliopsis felis,3,0.009,NaN
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,172565,Peprilus simillimus,1,0.052,NaN
201304,OS,43,2980,33.6305,-118.7096,33.636,-118.742,2013-05-01T05:51:00Z,2013-05-01T06:21:00Z,16.5,"TSG            ",3.3,166341,Trachipterus altivelis,10,0.84,NaN
